household;year;Aspiration_adaptation;Strategy_order;time_of_run;optimism;b_no;b_constant;remember_t3;remember_t2;remember_t1;income_outcome_t1start;income_outcome_t1end;income_outcome_t2;income_outcome_t3;leisure_outcome_t1start;leisure_outcome_t1end;leisure_outcome_t2;leisure_outcome_t3;food_outcome_t1start;food_outcome_t1end;food_outcome_t2;food_outcome_t3;satisficed;savings;value_of_consumed-products;food_purchases;costs_of_production;earnings_from_sales;maizecost;vegetablecost;coffeecost;supplementaryfeedcost;cowcost;maizesales;vegetablesales;coffeesales;buttersales;oxensales;bullsales;cowsales;test_maizecost;test_vegetablecost;test_coffeecost;test_feedcost;test_cowcost;test_maizesales;test_vegetablesales;test_coffeesales;test_buttersales;test_oxensales;test_bullsales;test_cowsales;income_threshold_mean;income_threshold_t1start;income_threshold_t1end;income_threshold_t2;income_threshold_t3;leisure_threshold_mean;leisure_threshold_t1start;leisure_threshold_t1end;leisure_threshold_t2;leisure_threshold_t3;food_threshold_mean;food_threshold_t1start;food_threshold_t1end;food_threshold_t2;food_threshold_t3;incomegap;leisuregap;foodgap;relativeimportanceincome;relativeimportanceleisure;relativeimportancefood;ew_income;ew_leisure;ew_food;chosen_strategy;income_expectation;leisure_expectation;food_expectation;maizeland;vegetableland;coffeeland;privatepasture;fallowland;farmland;unfertilisedland;moderatefertilisedland;highlyfertilisedland;veryhighlyfertilisedland;maizefertilisedland;vegetablefertilisedland;coffeefertilisedland;herd;on_supplementary_feed;adopted_feed
(household 71) ;19 ;no-experience ;defined-by-similarity ;04:23:23.173 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;0 ;0 ;0 ;0 ;12.29950186741691 ;12.29950186741691 ;12.29950186741691 ;12.29950186741691 ;26.071428571428573 ;26.071428571428573 ;26.071428571428573 ;25.82142658111465 ;no ;-68772.98470751266 ;21201.847008167344 ;7922.2164098008125 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0.0048818163281986425 ;0.0024283852140082616 ;3.5298712701928563E-4 ;0.005545530530537795 ;0.008302421030232602 ;13.837885403254269 ;13.838388934179802 ;13.83803578976198 ;13.838125609507271 ;13.83661873820881 ;26.071428571428573 ;26.071428571428573 ;26.071428571428573 ;26.071428571428573 ;26.071428571428573 ;0.0048818163281986425 ;1.5383835358373599 ;0 ;38.37837837837838 ;19.45945945945946 ;42.16216216216216 ;0 ;0 ;0 ;stick to current ;0 ;12.29950186741691 ;26.071428571428573 ;0.294266114489796 ;0 ;0 ;0 ;0 ;0.294266114489796 ;0.294266114489796 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0
(household 72) ;19 ;no-experience ;defined-by-similarity ;04:23:23.174 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;24447.62562221354 ;24447.62562221354 ;24447.62562221354 ;24447.62562221354 ;4.614300506754063 ;4.614300506754063 ;4.614300506754063 ;4.570746935325491 ;13.035714285714286 ;13.035714285714286 ;13.035714285714286 ;13.035714285714286 ;no ;515133.20739102043 ;7300 ;0 ;1886.5587273592846 ;26334.184349572824 ;1886.5587273592846 ;0 ;0 ;0 ;0 ;26334.184349572824 ;0 ;0 ;0 ;0 ;0 ;0 ;1886.5587273592846 ;0 ;0 ;0 ;0 ;26334.184349572824 ;0 ;0 ;0 ;0 ;0 ;0 ;27483.16564836335 ;27533.658968773725 ;27544.348905445 ;27486.05951605658 ;27387.936870084817 ;5.176085015052365 ;5.172296478669085 ;5.178108273868303 ;5.169908748257783 ;5.192168780734139 ;13.035714285714286 ;13.035714285714286 ;13.035714285714286 ;13.035714285714286 ;13.035714285714286 ;3035.540026149807 ;0.5617845082983024 ;0 ;54.45544554455446 ;16.831683168316832 ;28.71287128712871 ;0 ;0 ;0 ;stick to current ;24447.62562221354 ;4.614300506754063 ;13.035714285714286 ;0.9716182286828934 ;0 ;0 ;0.3238727428942978 ;0 ;1.2954909715771912 ;0.6477454857885956 ;0.3238727428942978 ;0.3238727428942978 ;0 ;0.6477454857885956 ;0 ;0 ;1 ;0 ;0
(household 73) ;19 ;no-experience ;defined-by-similarity ;04:23:23.174 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;38245.36784132594 ;51465.53171980928 ;38245.36784132594 ;38245.36784132594 ;19.149294952796826 ;19.149294952796826 ;19.149294952796826 ;19.149294952796826 ;19.553571428571427 ;19.553571428571427 ;19.3552803455334 ;18.502193956980307 ;no ;539746.1547528164 ;21277.445845926668 ;11096.935015112 ;72.03595574629632 ;51537.567675555576 ;0 ;72.03595574629632 ;0 ;0 ;0 ;0 ;51537.567675555576 ;0 ;0 ;0 ;0 ;0 ;0 ;72.03595574629632 ;0 ;0 ;0 ;0 ;51537.567675555576 ;0 ;0 ;0 ;0 ;0 ;43287.08490270098 ;43199.50065427148 ;43090.70300936628 ;43323.51031271863 ;43390.098434847605 ;21 ;21 ;21 ;21 ;21 ;19.50745722321375 ;19.55357142857143 ;19.55357142857143 ;19.55357142857143 ;19.3552803455334 ;5041.717061375042 ;1.8507050472031743 ;-0.04611420535767863 ;38.4 ;56.00000000000001 ;5.6000000000000005 ;0 ;0 ;0 ;buy fertiliser ;51465.53171980928 ;19.149294952796826 ;19.553571428571427 ;0.06263996151851854 ;0.03131998075925927 ;0 ;0 ;0 ;0.09395994227777782 ;0.06263996151851854 ;0 ;0 ;0.03131998075925927 ;0 ;0.03131998075925927 ;0 ;0 ;0 ;0
(household 74) ;19 ;no-experience ;defined-by-similarity ;04:23:23.174 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;0 ;0 ;0 ;0 ;12.440445843802214 ;12.440445843802214 ;12.440445843802214 ;12.440445843802214 ;26.011510926602938 ;26.071428571428573 ;24.865063803675838 ;23.769146111503325 ;no ;-108353.75737566226 ;23513.5712277422 ;10696.285473290636 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0.0048818163281986425 ;0.0024283852140082616 ;3.5298712701928563E-4 ;0.005545530530537795 ;0.008302421030232602 ;13.99881136310874 ;14.000049286492457 ;13.998787267129144 ;13.999582928475828 ;13.995425752967412 ;25.76997712143062 ;26.071428571428573 ;26.071428571428573 ;26.011510926602938 ;24.865063803675838 ;0.0048818163281986425 ;1.5583655193065251 ;-0.24153380517231682 ;22.123893805309734 ;49.557522123893804 ;28.31858407079646 ;0 ;0 ;0 ;stick to current ;0 ;12.440445843802214 ;26.071428571428573 ;0.209213714946939 ;0 ;0 ;0 ;0 ;0.209213714946939 ;0.209213714946939 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0
(household 75) ;19 ;no-experience ;defined-by-similarity ;04:23:23.174 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;0 ;0 ;0 ;0 ;12.787142857142857 ;12.787142857142857 ;12.787142857142857 ;12.787142857142857 ;13.035714285714286 ;13.035714285714286 ;12.75928217177898 ;12.196923063016415 ;no ;-120334.5021213393 ;14600 ;8760 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0.0048818163281986425 ;0.0024283852140082616 ;3.5298712701928563E-4 ;0.005545530530537795 ;0.008302421030232602 ;14 ;14 ;14 ;14 ;14 ;12.971427747589797 ;13.035714285714286 ;13.035714285714286 ;13.035714285714286 ;12.75928217177898 ;0.0048818163281986425 ;1.2128571428571426 ;-0.06428653812448992 ;44.44444444444444 ;20.37037037037037 ;35.18518518518518 ;0 ;0 ;0 ;stick to current ;0 ;12.787142857142857 ;13.035714285714286 ;0 ;0 ;0 ;0.215752187831193 ;0 ;0.215752187831193 ;0.215752187831193 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0
(household 76) ;19 ;no-experience ;defined-by-similarity ;04:23:23.175 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;0 ;0 ;0 ;0 ;12.678860727823492 ;12.678860727823492 ;12.678860727823492 ;12.678860727823492 ;32.589285714285715 ;32.589285714285715 ;32.589285714285715 ;32.589285714285715 ;no ;-333252.80211263424 ;36403.986385836004 ;19768.7836630032 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0.004853759417409788 ;0.01 ;0.008315808262165596 ;2.117847485127093E-4 ;0.002553488372093023 ;14.279574606968474 ;14.27668203111941 ;14.27019488706014 ;14.282109490232031 ;14.280978918601457 ;32.589285714285715 ;32.589285714285715 ;32.589285714285715 ;32.589285714285715 ;32.589285714285715 ;0.004853759417409788 ;1.6007138791449815 ;0 ;69.87951807228916 ;18.072289156626507 ;12.048192771084338 ;0 ;0 ;0 ;stick to current ;0 ;12.678860727823492 ;32.589285714285715 ;0.0653426642444445 ;0 ;0 ;0 ;0.0653426642444445 ;0.130685328488889 ;0.130685328488889 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0
(household 77) ;19 ;no-experience ;defined-by-similarity ;04:23:23.175 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;2235.351336393398 ;0 ;2235.351336393398 ;2235.351336393398 ;18.975293600794554 ;19.16889344374437 ;18.975293600794554 ;18.975293600794554 ;26.071428571428573 ;26.071428571428573 ;26.071428571428573 ;26.071428571428573 ;no ;-96347.2386838373 ;28311.61781093138 ;14841.141373117656 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;5626.672123204203 ;3468.048899082891 ;2115.3569899721733 ;5963.25503538547 ;9007.319558350664 ;28 ;28 ;28 ;28 ;28 ;26.071428571428573 ;26.071428571428573 ;26.071428571428573 ;26.071428571428573 ;26.071428571428573 ;3391.3207868108047 ;9.024706399205446 ;0 ;25.179856115107913 ;5.755395683453238 ;69.06474820143885 ;0 ;0 ;0 ;stick to current ;0 ;19.16889344374437 ;26.071428571428573 ;0.082133266705983 ;0 ;0 ;0.164266533411966 ;0.082133266705983 ;0.328533066823932 ;0.328533066823932 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;no
(household 78) ;19 ;no-experience ;defined-by-similarity ;04:23:23.175 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;641.2117441516343 ;0 ;1580.0577984159431 ;2477.5415615809575 ;18.427007641419443 ;18.427007641419443 ;18.427007641419443 ;18.427007641419443 ;38.038226367324036 ;39.79204897699844 ;36.36171555613777 ;34.75906597905738 ;no ;85405.1221313857 ;44567.09485423825 ;26740.256912542947 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;3189.025809357863 ;2400.866383414933 ;1374.3933732428766 ;3381.566509820137 ;4318.901725361726 ;20.729973940562026 ;20.7300004679988 ;20.73016565678458 ;20.729902113297058 ;20.730033932073283 ;38.3824984338886 ;39.79204897699844 ;41.626728995894304 ;38.03822636732403 ;36.36171555613777 ;2547.814065206229 ;2.3029662991425823 ;0.3442720665645638 ;60 ;36.36363636363637 ;3.6363636363636362 ;0 ;0 ;0 ;abandon land ;0 ;19.305 ;39.79204897699844 ;0 ;0 ;0 ;0 ;0.5298229750055075 ;0.5298229750055075 ;0 ;0 ;0 ;0.5298229750055075 ;0 ;0 ;0 ;0 ;0 ;0
(household 79) ;19 ;no-experience ;defined-by-similarity ;04:23:23.175 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;31165.149509990893 ;30215.18370337911 ;25983.242931188375 ;32941.31967396321 ;10.670839285714285 ;10.670839285714285 ;10.504553571428572 ;10.715714285714286 ;36.79214373215911 ;38.488511243965874 ;35.17054833716361 ;33.62041129649427 ;no ;550554.4864358868 ;21553.566296620887 ;0 ;6531.25 ;36746.43370337911 ;6531.25 ;0 ;0 ;0 ;0 ;36746.43370337911 ;0 ;0 ;0 ;0 ;0 ;0 ;6531.25 ;0 ;0 ;0 ;0 ;36746.43370337911 ;0 ;0 ;0 ;0 ;0 ;0 ;38563.254147827014 ;35385.58302710144 ;33825.71509143026 ;40231.673596740446 ;41780.432991762915 ;12.012754381488888 ;11.967544291601344 ;11.96205971308284 ;12.053229954785772 ;12.03341918334114 ;37.12513585454438 ;38.488511243965874 ;40.263090351090796 ;36.79214373215911 ;35.17054833716361 ;7398.104637836121 ;1.3419150957746027 ;0.33299212238527076 ;27.142857142857142 ;37.142857142857146 ;35.714285714285715 ;0 ;0 ;0 ;stick to current ;30215.18370337911 ;10.670839285714285 ;38.488511243965874 ;1.25 ;0 ;0 ;0 ;0 ;1.25 ;0 ;0 ;0 ;1.25 ;1.25 ;0 ;0 ;1 ;0 ;0
(household 80) ;19 ;no-experience ;defined-by-similarity ;04:23:23.175 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;0 ;0 ;0 ;0 ;12.787142857142857 ;12.787142857142857 ;12.787142857142857 ;12.787142857142857 ;39.107142857142854 ;39.107142857142854 ;39.107142857142854 ;39.107142857142854 ;no ;-432404.88692989235 ;43800 ;26280 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0.0023747546756889334 ;2.117847485127093E-4 ;0.01 ;0.002553488372093023 ;0.006 ;14.387225236142612 ;14.386672437203053 ;14.385968988513318 ;14.387463087934982 ;14.387863496545263 ;39.10714285714286 ;39.10714285714286 ;39.10714285714286 ;39.10714285714286 ;39.10714285714286 ;0.0023747546756889334 ;1.6000823789997547 ;7.105427357601002E-15 ;35.86497890295359 ;36.708860759493675 ;27.42616033755274 ;0 ;0 ;0 ;stick to current ;0 ;12.787142857142857 ;39.107142857142854 ;0 ;0 ;0 ;0.767171794311706 ;0 ;0.767171794311706 ;0.767171794311706 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0
(household 81) ;19 ;no-experience ;defined-by-similarity ;04:23:23.176 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;48486.69985269595 ;48486.69985269595 ;57216.69985269595 ;55682.71857301016 ;23.894296132373334 ;23.832296132373333 ;23.862635418087617 ;23.961581846659048 ;52.142857142857146 ;52.142857142857146 ;52.142857142857146 ;52.142857142857146 ;no ;156386.89869603998 ;61635.393939393936 ;35040 ;20154.011321357346 ;68640.7111740533 ;0 ;0 ;20154.011321357346 ;0 ;0 ;0 ;0 ;68640.7111740533 ;0 ;0 ;0 ;0 ;0 ;0 ;14568.354429102019 ;0 ;0 ;0 ;0 ;80145.45997454404 ;0 ;0 ;0 ;0 ;44738.61685592729 ;54353.43142172516 ;58757.74034135732 ;42413.61673929328 ;30919.450812442155 ;27.12857846698356 ;26.917022762885892 ;26.807446850455587 ;27.160801483881933 ;27.461044209011796 ;52.142857142857146 ;52.142857142857146 ;52.142857142857146 ;52.142857142857146 ;52.142857142857146 ;-3748.0829967686586 ;3.2342823346102243 ;0 ;41.35338345864661 ;3.007518796992481 ;55.639097744360896 ;0 ;0 ;0 ;stick to current ;65577.10554544201 ;23.894296132373334 ;52.142857142857146 ;0 ;0 ;0.653025883235556 ;0 ;0.979538824853334 ;1.63256470808889 ;1.63256470808889 ;0 ;0 ;0 ;0 ;0 ;0 ;12 ;0 ;0
(household 82) ;19 ;no-experience ;defined-by-similarity ;04:23:23.176 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;0 ;0 ;0 ;0 ;-0.24857142857142858 ;-0.24857142857142858 ;-0.24857142857142858 ;-0.24857142857142858 ;13.035714285714286 ;13.035714285714286 ;13.035714285714286 ;13.035714285714286 ;no ;-132483.02222627873 ;15272 ;8760 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;1724.179397485879 ;0 ;0 ;0 ;0 ;8053.53252834753 ;0 ;0 ;0 ;0 ;0.005487506760411033 ;0.002553488372093023 ;2.117847485127093E-4 ;0.006 ;0.01 ;0.01 ;0.01 ;0.01 ;0.01 ;0.01 ;13.035714285714286 ;13.035714285714286 ;13.035714285714286 ;13.035714285714286 ;13.035714285714286 ;0.005487506760411033 ;0.25857142857142856 ;0 ;5.263157894736842 ;56.14035087719298 ;38.59649122807017 ;0 ;0 ;0 ;0 ;6329.353130861651 ;-0.473362779615476 ;13.035714285714286 ;0 ;0 ;0 ;0 ;0.0687886101555555 ;0.0687886101555555 ;0.0687886101555555 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0
(household 83) ;19 ;no-experience ;defined-by-similarity ;04:23:23.176 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;0 ;0 ;0 ;0 ;12.453659341588338 ;12.453659341588338 ;12.453659341588338 ;12.453659341588338 ;39.107142857142854 ;39.107142857142854 ;38.85194272188395 ;37.13956555350928 ;no ;-229981.04000108625 ;38330.29537332735 ;19716.354447992824 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0.0048818163281986425 ;0.0024283852140082616 ;3.5298712701928563E-4 ;0.005545530530537795 ;0.008302421030232602 ;14.012265939558592 ;14.016350049240062 ;14.01579458261545 ;14.013152949945693 ;14.003584026551298 ;39.047793988478 ;39.10714285714286 ;39.10714285714286 ;39.10714285714286 ;38.851942721883944 ;0.0048818163281986425 ;1.558606597970254 ;-0.05934886866485556 ;55.55555555555556 ;38.88888888888889 ;5.555555555555555 ;0 ;0 ;0 ;stick to current ;0 ;12.453659341588338 ;39.107142857142854 ;0.2012400524897957 ;0 ;0 ;0.08049602099591828 ;0 ;0.281736073485714 ;0.281736073485714 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0
(household 84) ;19 ;no-experience ;defined-by-similarity ;04:23:23.176 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;0 ;0 ;0 ;0 ;6.022468041325714 ;6.022468041325714 ;6.022468041325714 ;6.022468041325714 ;32.589285714285715 ;32.589285714285715 ;32.589285714285715 ;32.589285714285715 ;no ;-322755.8599819147 ;32451.764615744 ;17042.1175388928 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0.0048818163281986425 ;0.0024283852140082616 ;3.5298712701928563E-4 ;0.005545530530537795 ;0.008302421030232602 ;6.77935878929855 ;6.780048793804479 ;6.778450396906927 ;6.78020022707135 ;6.776854624528681 ;32.589285714285715 ;32.589285714285715 ;32.589285714285715 ;32.589285714285715 ;32.589285714285715 ;0.0048818163281986425 ;0.756890747972836 ;0 ;2.112676056338028 ;44.36619718309859 ;53.52112676056338 ;0 ;0 ;0 ;stick to current ;0 ;6.022468041325714 ;32.589285714285715 ;0.1489416992 ;0 ;0 ;0 ;0 ;0.1489416992 ;0.1489416992 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0
(household 85) ;19 ;no-experience ;defined-by-similarity ;04:23:23.177 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;58062.50249022879 ;58062.50249022879 ;58062.50249022879 ;58062.50249022879 ;8.356968207260307 ;8.356968207260307 ;8.356968207260307 ;8.356968207260307 ;26.071428571428573 ;26.071428571428573 ;26.071428571428573 ;26.071428571428573 ;no ;1124383.7052640412 ;14600 ;0 ;0 ;58062.50249022879 ;0 ;0 ;0 ;0 ;0 ;58062.50249022879 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;58062.50249022879 ;0 ;0 ;0 ;0 ;0 ;0 ;65284.96848282207 ;65304.190273439825 ;65319.29009044485 ;65281.00065155621 ;65256.32100660889 ;9.401144508964041 ;9.400656000661861 ;9.400809464928274 ;9.400998411180572 ;9.402242970583176 ;26.071428571428573 ;26.071428571428573 ;26.071428571428573 ;26.071428571428573 ;26.071428571428573 ;7222.465992593279 ;1.0441763017037342 ;0 ;51.65562913907284 ;27.81456953642384 ;20.52980132450331 ;0 ;0 ;0 ;stick to current ;58062.50249022879 ;8.356968207260307 ;26.071428571428573 ;2.67338125423947 ;0 ;0 ;0 ;0 ;2.67338125423947 ;2.67338125423947 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0
(household 86) ;19 ;no-experience ;defined-by-similarity ;04:23:23.177 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;34318.316071945694 ;44410.32858603775 ;34912.91565644925 ;31923.764646824562 ;10.739037107786661 ;10.739037107786661 ;10.696804964929518 ;10.739037107786661 ;24.09065714136666 ;25.201399361302315 ;23.028872169038873 ;22.013880862561116 ;no ;576638.1512956092 ;14112.783642329296 ;0 ;4917.494527658903 ;49327.82311369666 ;4917.494527658903 ;0 ;0 ;0 ;0 ;49327.82311369666 ;0 ;0 ;0 ;0 ;0 ;0 ;4917.494527658903 ;0 ;0 ;0 ;0 ;49327.82311369666 ;0 ;0 ;0 ;0 ;0 ;0 ;35967.351645512324 ;37325.10636540884 ;38449.2956755743 ;35399.919914389415 ;34374.54074638296 ;12.057217609912668 ;12.05854703536103 ;12.06829316117238 ;12.064498633538522 ;12.043903108666829 ;24.30869226312396 ;25.201399361302315 ;26.071428571428573 ;24.09065714136666 ;23.028872169038873 ;1649.0355735666308 ;1.3181805021260065 ;0.21803512175729978 ;9.937888198757763 ;35.40372670807454 ;54.6583850931677 ;0 ;0 ;0 ;change to maize ;44410.32858603775 ;10.085811381810787 ;25.201399361302315 ;1.57675175235556 ;0 ;0 ;0 ;0 ;1.57675175235556 ;0.39418793808889 ;0 ;0.78837587617778 ;0.39418793808889 ;1.1825638142666701 ;0 ;0 ;2 ;0 ;no
(household 87) ;19 ;no-experience ;defined-by-similarity ;04:23:23.177 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;0 ;0 ;0 ;0 ;19.305 ;19.305 ;19.305 ;19.305 ;38.038226367324036 ;39.79204897699844 ;36.36171555613777 ;34.75906597905738 ;no ;-336962.1493726429 ;44567.09485423825 ;26740.256912542947 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0.004853759417409788 ;0.01 ;0.008315808262165596 ;2.117847485127093E-4 ;0.002553488372093023 ;21.717677592515905 ;21.717540625511802 ;21.717712740155235 ;21.71757729241532 ;21.71807458327417 ;38.3824984338886 ;39.79204897699844 ;41.626728995894304 ;38.03822636732403 ;36.36171555613777 ;0.004853759417409788 ;2.412677592515905 ;0.3442720665645638 ;33.6283185840708 ;44.24778761061947 ;22.123893805309734 ;0 ;0 ;0 ;stick to current ;0 ;19.305 ;39.79204897699844 ;0 ;0 ;0 ;3.62425569272326 ;0 ;3.62425569272326 ;3.62425569272326 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0
(household 88) ;19 ;no-experience ;defined-by-similarity ;04:23:23.177 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;0 ;0 ;0 ;0 ;12.722624655147937 ;12.722624655147937 ;12.722624655147937 ;12.722624655147937 ;26.071428571428573 ;26.071428571428573 ;26.071428571428573 ;26.071428571428573 ;no ;-329880.00889574393 ;28141.790249004 ;16250.1482988048 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0.0048818163281986425 ;0.0024283852140082616 ;3.5298712701928563E-4 ;0.005545530530537795 ;0.008302421030232602 ;14.312736171439427 ;14.313325892737442 ;14.313442005043143 ;14.312774011278446 ;14.311617913344477 ;26.071428571428573 ;26.071428571428573 ;26.071428571428573 ;26.071428571428573 ;26.071428571428573 ;0.0048818163281986425 ;1.5901115162914898 ;0 ;38.26086956521739 ;43.47826086956522 ;18.26086956521739 ;0 ;0 ;0 ;stick to current ;0 ;12.722624655147937 ;26.071428571428573 ;0.03893339775555555 ;0 ;0 ;0.03893339775555555 ;0 ;0.0778667955111111 ;0.0778667955111111 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0
(household 89) ;19 ;no-experience ;defined-by-similarity ;04:23:23.178 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;25592.047509624877 ;31682.047509624877 ;79745.70099113323 ;79745.70099113323 ;10.32017031978836 ;10.522831034074073 ;10.253831034074073 ;10.216456034074074 ;23.249397551980085 ;24.32135010611059 ;22.22468636233788 ;21.245149534125353 ;no ;1194922.1578974284 ;30353.609088540827 ;16343.947271306315 ;15037.605971883457 ;46719.653481508336 ;0 ;0 ;15037.605971883457 ;0 ;0 ;0 ;0 ;46719.653481508336 ;0 ;0 ;0 ;0 ;0 ;0 ;16906.412922781234 ;0 ;0 ;0 ;0 ;94783.30696301669 ;0 ;0 ;0 ;0 ;90598.45389394318 ;89485.44759777345 ;64706.83710471889 ;90733.60768815798 ;92399.13453572648 ;11.510024861990342 ;11.49890765746837 ;11.538418496350898 ;11.501911340343257 ;11.542206112600518 ;23.459816949141178 ;24.32135010611059 ;25.44272888269363 ;23.249397551980085 ;22.22468636233788 ;65006.4063843183 ;1.1898545422019815 ;0.21041939716109326 ;31.365313653136536 ;35.42435424354243 ;33.210332103321036 ;0 ;0 ;0 ;stick to current ;77876.89404023545 ;10.289670319788359 ;24.32135010611059 ;0 ;0 ;0.757829258271605 ;0 ;0 ;0.757829258271605 ;0.757829258271605 ;0 ;0 ;0 ;0 ;0 ;0 ;53 ;0 ;no
